src,dst,travelMinutes,weight
13131,10291,3.08,0.8461
10291,10413,3.08,0.8459
10413,10291,3.08,0.8459
10291,10323,3.11,0.8445
10323,10291,3.11,0.8445
10292,8029,1.23,0.9385
8029,10292,1.23,0.9385
10292,10412,1.26,0.9371
10412,10292,1.26,0.9371
10292,10202,1.26,0.937
10202,10292,1.26,0.937
10293,10315,0.32,0.9839
10315,10293,0.32,0.9839
10293,11678,0.55,0.9727
11678,10293,0.55,0.9727
10293,10236,1.14,0.943
10236,10293,1.14,0.943
10293,10777,1.15,0.9425
10777,10293,1.15,0.9425
10293,2166,1.38,0.931
2166,10293,1.38,0.931
10293,12050,1.47,0.9266
12050,10293,1.47,0.9266
10294,10411,0.49,0.9753
10411,10294,0.49,0.9753
10294,10306,0.52,0.9741
10306,10294,0.52,0.9741
10294,12956,0.88,0.9559
12956,10294,0.88,0.9559
10294,13340,1.07,0.9466
13340,10294,1.07,0.9466
10294,11638,1.09,0.9455
11638,10294,1.09,0.9455
10295,10639,1.15,0.9426
10639,10295,1.15,0.9426
10295,10259,1.51,0.9246
10259,10295,1.51,0.9246
10295,10193,1.57,0.9215
10193,10295,1.57,0.9215
10296,10658,0.16,0.9918
10658,10296,0.16,0.9918
10296,10656,0.21,0.9897
10656,10296,0.21,0.9897
10296,11132,0.33,0.9836
11132,10296,0.33,0.9836
10296,13101,0.76,0.9618
13101,10296,0.76,0.9618
10296,737,0.8,0.9602
737,10296,0.8,0.9602
10296,11131,0.8,0.9601
11131,10296,0.8,0.9601
10296,4255,0.81,0.9597
4255,10296,0.81,0.9597
10296,11883,0.81,0.9594
11883,10296,0.81,0.9594
10297,10705,0.66,0.967
10705,10297,0.66,0.967
10297,11194,0.67,0.9665
11194,10297,0.67,0.9665
10297,12621,0.82,0.9589
12621,10297,0.82,0.9589
10298,10458,1.82,0.909
10458,10298,1.82,0.909
10298,10346,3.41,0.8297
10346,10298,3.41,0.8297
10298,10667,7.59,0.6205
10667,10298,7.59,0.6205
10298,10996,8.02,0.5992
10996,10298,8.02,0.5992
10298,12144,8.16,0.5921
12144,10298,8.16,0.5921
10298,13069,9.01,0.5497
13069,10298,9.01,0.5497
10298,10613,9.59,0.5203
10613,10298,9.59,0.5203
10299,1078,1.93,0.9034
1078,10299,1.93,0.9034
10299,2277,1.96,0.9018
2277,10299,1.96,0.9018
10299,13831,1.98,0.9008
13831,10299,1.98,0.9008
10299,1731,2.09,0.8954
1731,10299,2.09,0.8954
10299,13456,2.13,0.8935
13456,10299,2.13,0.8935
10300,1658,5.28,0.736
1658,10300,5.28,0.736
10300,10812,5.67,0.7165
10812,10300,5.67,0.7165
10301,12377,0.39,0.9805
12377,10301,0.39,0.9805
10301,10758,0.63,0.9686
10758,10301,0.63,0.9686
10301,11086,1.43,0.9285
11086,10301,1.43,0.9285
10301,10701,1.48,0.926
10701,10301,1.48,0.926
10301,7041,1.64,0.9178
7041,10301,1.64,0.9178
10301,11326,1.85,0.9077
11326,10301,1.85,0.9077
10301,13678,1.94,0.9029
13678,10301,1.94,0.9029
10302,12319,0.68,0.9662
12319,10302,0.68,0.9662
10302,10712,0.72,0.9638
10712,10302,0.72,0.9638
10302,11021,0.79,0.9606
11021,10302,0.79,0.9606
10302,10420,1.05,0.9474
10420,10302,1.05,0.9474
10303,10359,0.77,0.9615
10359,10303,0.77,0.9615
10303,11423,0.95,0.9524
11423,10303,0.95,0.9524
10304,11296,1.29,0.9353
11296,10304,1.29,0.9353
10304,12997,2.24,0.8881
12997,10304,2.24,0.8881
10304,10339,2.53,0.8733
10339,10304,2.53,0.8733
10304,29,2.81,0.8597
29,10304,2.81,0.8597
10305,12643,0.87,0.9565
12643,10305,0.87,0.9565
10305,10412,0.91,0.9545
10412,10305,0.91,0.9545
10305,10264,0.95,0.9525
10264,10305,0.95,0.9525
10306,12956,0.36,0.9819
12956,10306,0.36,0.9819
10306,10411,0.76,0.9618
10411,10306,0.76,0.9618
10306,10380,0.89,0.9556
10380,10306,0.89,0.9556
10306,11638,1.28,0.9358
11638,10306,1.28,0.9358
10307,11645,0.89,0.9557
11645,10307,0.89,0.9557
10307,10482,0.99,0.9503
10482,10307,0.99,0.9503
10307,11821,1.0,0.9502
11821,10307,1.0,0.9502
10307,1890,1.84,0.9082
1890,10307,1.84,0.9082
10307,4178,2.01,0.8993
4178,10307,2.01,0.8993
10307,1789,2.09,0.8953
1789,10307,2.09,0.8953
10308,10252,1.75,0.9124
10252,10308,1.75,0.9124
10308,2373,1.85,0.9075
2373,10308,1.85,0.9075
10308,2345,1.85,0.9075
2345,10308,1.85,0.9075
10309,12009,2.02,0.8989
12009,10309,2.02,0.8989
10309,11660,2.22,0.8888
11660,10309,2.22,0.8888
10309,10870,3.22,0.8392
10870,10309,3.22,0.8392
10309,11964,3.58,0.8211
11964,10309,3.58,0.8211
10309,12745,3.76,0.812
12745,10309,3.76,0.812
10309,3022,3.85,0.8075
3022,10309,3.85,0.8075
10309,59,4.31,0.7843
59,10309,4.31,0.7843
10309,2518,4.39,0.7807
2518,10309,4.39,0.7807
10310,12343,3.64,0.8181
12343,10310,3.64,0.8181
10310,10405,3.74,0.813
10405,10310,3.74,0.813
10310,11870,4.03,0.7983
11870,10310,4.03,0.7983
10310,8807,4.44,0.7782
8807,10310,4.44,0.7782
10310,12202,4.58,0.7708
12202,10310,4.58,0.7708
10311,10322,0.47,0.9763
10322,10311,0.47,0.9763
10311,10902,1.95,0.9026
10902,10311,1.95,0.9026
10311,11823,2.2,0.89
11823,10311,2.2,0.89
10311,45,2.95,0.8525
45,10311,2.95,0.8525
10312,13679,0.87,0.9566
13679,10312,0.87,0.9566
10312,11242,0.96,0.952
11242,10312,0.96,0.952
10313,12583,2.92,0.8538
12583,10313,2.92,0.8538
10313,10375,6.3,0.685
10375,10313,6.3,0.685
10313,2220,8.01,0.5993
2220,10313,8.01,0.5993
10314,12861,1.43,0.9286
12861,10314,1.43,0.9286
10314,7185,1.75,0.9126
7185,10314,1.75,0.9126
10314,10379,1.81,0.9095
10379,10314,1.81,0.9095
10314,10329,1.86,0.9071
10329,10314,1.86,0.9071
10314,13390,2.18,0.8911
13390,10314,2.18,0.8911
10314,1998,2.34,0.8828
1998,10314,2.34,0.8828
10315,10777,0.85,0.9573
10777,10315,0.85,0.9573
10315,11678,0.87,0.9566
11678,10315,0.87,0.9566
10315,2166,1.08,0.9458
2166,10315,1.08,0.9458
10315,2986,1.4,0.9302
2986,10315,1.4,0.9302
10316,11871,0.45,0.9773
11871,10316,0.45,0.9773
10316,10793,0.61,0.9694
10793,10316,0.61,0.9694
10316,5480,0.78,0.9611
5480,10316,0.78,0.9611
10316,10454,0.81,0.9597
10454,10316,0.81,0.9597
10316,10519,0.9,0.9551
10519,10316,0.9,0.9551
10316,12622,0.93,0.9535
12622,10316,0.93,0.9535
10316,11254,1.0,0.9502
11254,10316,1.0,0.9502
10317,994,1.47,0.9266
994,10317,1.47,0.9266
10317,13149,1.6,0.9198
13149,10317,1.6,0.9198
10317,1657,1.6,0.9198
1657,10317,1.6,0.9198
10318,10696,3.31,0.8345
10696,10318,3.31,0.8345
10318,13048,4.68,0.7658
13048,10318,4.68,0.7658
10318,10548,5.64,0.7179
10548,10318,5.64,0.7179
10318,13442,6.69,0.6657
13442,10318,6.69,0.6657
10318,10373,8.05,0.5973
10373,10318,8.05,0.5973
10319,10338,0.57,0.9716
10338,10319,0.57,0.9716
10319,11884,0.95,0.9524
11884,10319,0.95,0.9524
10319,11193,0.96,0.9518
11193,10319,0.96,0.9518
10319,13157,1.05,0.9475
13157,10319,1.05,0.9475
10319,10901,1.1,0.9449
10901,10319,1.1,0.9449
10319,10807,1.23,0.9386
10807,10319,1.23,0.9386
10320,13751,0.12,0.9939
13751,10320,0.12,0.9939
10320,13424,0.64,0.968
13424,10320,0.64,0.968
10320,13796,0.71,0.9644
13796,10320,0.71,0.9644
10321,12867,0.9,0.9551
12867,10321,0.9,0.9551
10321,10621,1.06,0.947
10621,10321,1.06,0.947
10321,11043,1.43,0.9284
11043,10321,1.43,0.9284
10322,11823,2.07,0.8965
11823,10322,2.07,0.8965
10322,10902,2.09,0.8953
10902,10322,2.09,0.8953
10322,154,2.93,0.8535
154,10322,2.93,0.8535
10323,13131,0.03,0.9983
13131,10323,0.03,0.9983
10323,12544,3.33,0.8334
12544,10323,3.33,0.8334
10323,10413,3.59,0.8205
10413,10323,3.59,0.8205
10323,13258,4.06,0.7971
13258,10323,4.06,0.7971
10323,8795,4.23,0.7883
8795,10323,4.23,0.7883
10324,11087,0.95,0.9523
11087,10324,0.95,0.9523
10324,12878,1.24,0.938
12878,10324,1.24,0.938
10324,10366,1.25,0.9376
10366,10324,1.25,0.9376
10324,12433,1.35,0.9324
12433,10324,1.35,0.9324
10325,11557,1.15,0.9425
11557,10325,1.15,0.9425
10325,12051,1.53,0.9236
12051,10325,1.53,0.9236
10325,10547,1.67,0.9164
10547,10325,1.67,0.9164
10325,11953,2.34,0.8828
11953,10325,2.34,0.8828
10326,10480,0.16,0.9922
10480,10326,0.16,0.9922
10326,10372,0.52,0.9739
10372,10326,0.52,0.9739
10326,9949,0.83,0.9586
9949,10326,0.83,0.9586
10326,11144,0.84,0.9581
11144,10326,0.84,0.9581
10326,10750,0.88,0.9562
10750,10326,0.88,0.9562
10326,12199,0.9,0.9548
12199,10326,0.9,0.9548
10326,1746,0.97,0.9517
1746,10326,0.97,0.9517
10327,10488,0.81,0.9597
10488,10327,0.81,0.9597
10327,10932,1.96,0.9019
10932,10327,1.96,0.9019
10327,10227,2.05,0.8973
10227,10327,2.05,0.8973
10327,10241,2.16,0.8922
10241,10327,2.16,0.8922
10327,10178,2.24,0.8881
10178,10327,2.24,0.8881
10327,794,2.24,0.8878
794,10327,2.24,0.8878
10328,13149,0.01,0.9994
13149,10328,0.01,0.9994
10328,10555,0.96,0.9522
10555,10328,0.96,0.9522
10328,9636,1.08,0.9461
9636,10328,1.08,0.9461
10328,8020,1.13,0.9435
8020,10328,1.13,0.9435
10328,10397,1.25,0.9377
10397,10328,1.25,0.9377
10329,13390,0.64,0.9678
13390,10329,0.64,0.9678
10329,12986,1.2,0.9402
12986,10329,1.2,0.9402
10329,12861,1.29,0.9354
12861,10329,1.29,0.9354
10329,11496,1.5,0.9252
11496,10329,1.5,0.9252
10330,12403,0.59,0.9703
12403,10330,0.59,0.9703
10330,12706,0.81,0.9594
12706,10330,0.81,0.9594
10330,12399,1.4,0.9301
12399,10330,1.4,0.9301
10330,2709,1.9,0.9051
2709,10330,1.9,0.9051
10331,12099,0.19,0.9904
12099,10331,0.19,0.9904
10331,13799,0.28,0.9858
13799,10331,0.28,0.9858
10332,10443,2.21,0.8895
10443,10332,2.21,0.8895
10332,11146,2.58,0.8712
11146,10332,2.58,0.8712
10332,12932,2.75,0.8624
12932,10332,2.75,0.8624
10333,12848,1.74,0.9132
12848,10333,1.74,0.9132
10333,2858,4.51,0.7743
2858,10333,4.51,0.7743
10333,1506,5.41,0.7297
1506,10333,5.41,0.7297
10334,10479,0.0,1.0
10479,10334,0.0,1.0
10334,1421,0.0,1.0
1421,10334,0.0,1.0
10334,10572,0.0,1.0
10572,10334,0.0,1.0
10334,793,0.0,1.0
793,10334,0.0,1.0
10334,708,0.0,1.0
708,10334,0.0,1.0
10334,10865,0.0,1.0
10865,10334,0.0,1.0
10334,1447,0.0,1.0
1447,10334,0.0,1.0
10334,2621,0.0,1.0
2621,10334,0.0,1.0
10335,11436,2.04,0.8981
11436,10335,2.04,0.8981
10335,9060,3.11,0.8445
9060,10335,3.11,0.8445
10335,10540,3.2,0.8401
10540,10335,3.2,0.8401
10335,10510,3.25,0.8376
10510,10335,3.25,0.8376
10335,1370,3.46,0.8269
1370,10335,3.46,0.8269
10335,11835,3.48,0.826
11835,10335,3.48,0.826
10335,9273,3.68,0.8159
9273,10335,3.68,0.8159
10336,10917,0.51,0.9747
10917,10336,0.51,0.9747
10336,10775,0.73,0.9635
10775,10336,0.73,0.9635
10336,3447,0.77,0.9614
3447,10336,0.77,0.9614
10336,11455,0.8,0.9601
11455,10336,0.8,0.9601
10336,5600,0.91,0.9546
5600,10336,0.91,0.9546
10336,5094,0.91,0.9543
5094,10336,0.91,0.9543
10337,12350,0.41,0.9794
12350,10337,0.41,0.9794
10337,12923,1.47,0.9267
12923,10337,1.47,0.9267
10337,9368,3.34,0.8332
9368,10337,3.34,0.8332
10337,10966,3.34,0.833
10966,10337,3.34,0.833
10337,10908,3.4,0.8301
10908,10337,3.4,0.8301
10337,252,3.41,0.8296
252,10337,3.41,0.8296
10337,10270,3.73,0.8137
10270,10337,3.73,0.8137
10337,11576,3.75,0.8124
11576,10337,3.75,0.8124
10338,13157,0.56,0.9719
13157,10338,0.56,0.9719
10338,11193,0.79,0.9607
11193,10338,0.79,0.9607
10338,284,0.89,0.9557
284,10338,0.89,0.9557
10338,10807,1.08,0.9461
10807,10338,1.08,0.9461
10338,11704,1.32,0.9339
11704,10338,1.32,0.9339
10338,505,1.32,0.9338
505,10338,1.32,0.9338
10338,10901,1.34,0.9328
10901,10338,1.34,0.9328
10339,10541,1.65,0.9174
10541,10339,1.65,0.9174
10339,10324,2.48,0.8762
10324,10339,2.48,0.8762
10339,11296,2.84,0.8582
11296,10339,2.84,0.8582
10339,10948,2.94,0.8531
10948,10339,2.94,0.8531
10340,10895,4.13,0.7934
10895,10340,4.13,0.7934
10340,947,4.68,0.7661
947,10340,4.68,0.7661
10340,2236,4.69,0.7656
2236,10340,4.69,0.7656
10341,12436,1.2,0.9399
12436,10341,1.2,0.9399
10341,10522,1.59,0.9207
10522,10341,1.59,0.9207
10341,10538,1.67,0.9164
10538,10341,1.67,0.9164
10342,10437,0.3,0.985
10437,10342,0.3,0.985
10342,12580,0.72,0.9641
12580,10342,0.72,0.9641
10342,12267,0.84,0.9579
12267,10342,0.84,0.9579
10342,13681,0.9,0.955
13681,10342,0.9,0.955
10342,4824,1.03,0.9487
4824,10342,1.03,0.9487
10343,10961,0.06,0.9971
10961,10343,0.06,0.9971
10343,10664,0.53,0.9735
10664,10343,0.53,0.9735
10343,10472,1.24,0.9382
10472,10343,1.24,0.9382
10343,3090,1.73,0.9134
3090,10343,1.73,0.9134
10344,12093,0.13,0.9935
12093,10344,0.13,0.9935
10344,13599,0.24,0.988
13599,10344,0.24,0.988
10344,11811,0.29,0.9855
11811,10344,0.29,0.9855
10344,10913,0.4,0.9801
10913,10344,0.4,0.9801
10345,12159,1.18,0.9409
12159,10345,1.18,0.9409
10345,12953,2.13,0.8933
12953,10345,2.13,0.8933
10345,12356,2.76,0.862
12356,10345,2.76,0.862
10345,10427,2.82,0.8592
10427,10345,2.82,0.8592
10346,10996,4.61,0.7694
10996,10346,4.61,0.7694
10346,10458,4.89,0.7554
10458,10346,4.89,0.7554
10346,10667,7.62,0.6189
10667,10346,7.62,0.6189
10346,12144,7.75,0.6124
12144,10346,7.75,0.6124
10346,1401,9.69,0.5157
1401,10346,9.69,0.5157
10346,10613,10.85,0.4575
10613,10346,10.85,0.4575
10346,3345,11.06,0.4468
3345,10346,11.06,0.4468
10347,13678,0.74,0.9631
13678,10347,0.74,0.9631
10347,11930,0.78,0.9608
11930,10347,0.78,0.9608
10347,10701,0.81,0.9593
10701,10347,0.81,0.9593
10347,11065,0.89,0.9555
11065,10347,0.89,0.9555
10347,2515,0.89,0.9554
2515,10347,0.89,0.9554
10347,551,0.95,0.9527
551,10347,0.95,0.9527
10348,11943,0.29,0.9854
11943,10348,0.29,0.9854
10348,11706,0.43,0.9783
11706,10348,0.43,0.9783
10348,11141,0.91,0.9544
11141,10348,0.91,0.9544
10349,12843,0.38,0.9811
12843,10349,0.38,0.9811
10349,11958,1.02,0.949
11958,10349,1.02,0.949
10349,10215,1.95,0.9027
10215,10349,1.95,0.9027
10349,10472,2.33,0.8835
10472,10349,2.33,0.8835
10349,2620,2.37,0.8814
2620,10349,2.37,0.8814
10349,512,2.38,0.881
512,10349,2.38,0.881
10350,11006,7.06,0.6471
11006,10350,7.06,0.6471
10350,10700,8.02,0.5988
10700,10350,8.02,0.5988
10350,11752,10.91,0.4543
11752,10350,10.91,0.4543
10350,426,11.9,0.4051
426,10350,11.9,0.4051
10350,10960,12.5,0.3752
10960,10350,12.5,0.3752
10350,12383,12.99,0.3504
12383,10350,12.99,0.3504
10350,10986,13.04,0.3479
10986,10350,13.04,0.3479
10351,12125,0.54,0.9731
12125,10351,0.54,0.9731
10351,10232,1.36,0.9321
10232,10351,1.36,0.9321
10351,10955,1.43,0.9285
10955,10351,1.43,0.9285
10351,3678,1.61,0.9195
3678,10351,1.61,0.9195
10351,1628,1.62,0.919
1628,10351,1.62,0.919
10352,12950,0.3,0.9851
12950,10352,0.3,0.9851
10352,13073,0.64,0.9681
13073,10352,0.64,0.9681
10352,10720,2.99,0.8505
10720,10352,2.99,0.8505
10352,2824,3.49,0.8256
2824,10352,3.49,0.8256
10352,10530,3.51,0.8243
10530,10352,3.51,0.8243
10353,10173,1.22,0.9388
10173,10353,1.22,0.9388
10353,10204,1.28,0.9361
10204,10353,1.28,0.9361
10354,10512,0.6,0.9701
10512,10354,0.6,0.9701
10354,10475,0.86,0.9569
10475,10354,0.86,0.9569
10355,10402,1.73,0.9133
10402,10355,1.73,0.9133
10355,10532,1.81,0.9095
10532,10355,1.81,0.9095
10356,13241,0.6,0.9699
13241,10356,0.6,0.9699
10356,10511,0.87,0.9565
10511,10356,0.87,0.9565
10356,9933,1.01,0.9495
9933,10356,1.01,0.9495
10356,2093,1.04,0.9478
2093,10356,1.04,0.9478
10356,13681,1.11,0.9447
13681,10356,1.11,0.9447
10357,11375,0.08,0.9958
11375,10357,0.08,0.9958
10357,11082,0.78,0.9612
11082,10357,0.78,0.9612
10357,10211,2.45,0.8775
10211,10357,2.45,0.8775
10357,2797,2.62,0.8688
2797,10357,2.62,0.8688
10358,13257,0.93,0.9533
13257,10358,0.93,0.9533
10358,10382,1.3,0.9352
10382,10358,1.3,0.9352
10358,12899,1.49,0.9255
12899,10358,1.49,0.9255
10358,10426,1.94,0.9031
10426,10358,1.94,0.9031
10358,10483,2.14,0.8928
10483,10358,2.14,0.8928
10359,13340,0.37,0.9814
13340,10359,0.37,0.9814
10359,11638,0.51,0.9747
11638,10359,0.51,0.9747
10359,11423,0.51,0.9744
11423,10359,0.51,0.9744
10359,10526,0.75,0.9626
10526,10359,0.75,0.9626
10359,10492,0.86,0.9572
10492,10359,0.86,0.9572
10360,10059,7.55,0.6224
10059,10360,7.55,0.6224
10361,10369,1.14,0.9432
10369,10361,1.14,0.9432
10361,11772,1.16,0.942
11772,10361,1.16,0.942
10361,13604,1.26,0.9369
13604,10361,1.26,0.9369
10361,10486,1.39,0.9307
10486,10361,1.39,0.9307
10361,2459,1.44,0.928
2459,10361,1.44,0.928
10361,10602,1.51,0.9247
10602,10361,1.51,0.9247
10362,11009,0.44,0.9781
11009,10362,0.44,0.9781
10362,10387,0.54,0.9732
10387,10362,0.54,0.9732
10362,12496,0.55,0.9723
12496,10362,0.55,0.9723
10362,12273,0.68,0.9662
12273,10362,0.68,0.9662
10363,10856,0.74,0.9631
10856,10363,0.74,0.9631
10363,12410,0.76,0.9621
12410,10363,0.76,0.9621
10363,11498,0.76,0.9619
11498,10363,0.76,0.9619
10364,11404,1.25,0.9375
11404,10364,1.25,0.9375
10364,11659,1.53,0.9233
11659,10364,1.53,0.9233
10364,10162,1.57,0.9215
10162,10364,1.57,0.9215
10364,13155,1.74,0.9128
13155,10364,1.74,0.9128
10364,2141,1.91,0.9047
2141,10364,1.91,0.9047
10364,10207,2.16,0.8921
10207,10364,2.16,0.8921
10365,10704,0.39,0.9804
10704,10365,0.39,0.9804
10365,11844,0.43,0.9785
11844,10365,0.43,0.9785
10365,10651,0.51,0.9745
10651,10365,0.51,0.9745
10365,11568,0.53,0.9737
11568,10365,0.53,0.9737
10365,10684,0.98,0.9512
10684,10365,0.98,0.9512
10366,12878,0.33,0.9836
12878,10366,0.33,0.9836
10366,11087,0.67,0.9666
11087,10366,0.67,0.9666
10366,12433,0.69,0.9653
12433,10366,0.69,0.9653
10366,10933,1.34,0.9329
10933,10366,1.34,0.9329
10366,2573,2.18,0.8908
2573,10366,2.18,0.8908
10367,10567,1.08,0.9458
10567,10367,1.08,0.9458
10367,10571,1.45,0.9274
10571,10367,1.45,0.9274
10367,10894,1.57,0.9216
10894,10367,1.57,0.9216
10367,513,1.71,0.9144
513,10367,1.71,0.9144
10367,11260,1.72,0.9141
11260,10367,1.72,0.9141
10367,12409,1.76,0.9119
12409,10367,1.76,0.9119
10367,2648,1.83,0.9086
2648,10367,1.83,0.9086
10367,1717,1.89,0.9054
1717,10367,1.89,0.9054
10368,13641,0.38,0.9809
13641,10368,0.38,0.9809
10368,8119,1.93,0.9034
8119,10368,1.93,0.9034
10368,3704,2.33,0.8833
3704,10368,2.33,0.8833
10368,998,2.35,0.8823
998,10368,2.35,0.8823
10369,11772,0.71,0.9645
11772,10369,0.71,0.9645
10369,10486,1.63,0.9186
10486,10369,1.63,0.9186
10369,13604,1.85,0.9076
13604,10369,1.85,0.9076
10369,13321,1.85,0.9074
13321,10369,1.85,0.9074
10369,11445,2.01,0.8995
11445,10369,2.01,0.8995
10369,9947,2.12,0.8938
9947,10369,2.12,0.8938
10370,2670,0.73,0.9634
2670,10370,0.73,0.9634
10370,8027,0.88,0.9558
8027,10370,0.88,0.9558
10371,1411,1.18,0.9412
1411,10371,1.18,0.9412
10371,7913,1.22,0.9392
7913,10371,1.22,0.9392
10371,11070,1.29,0.9355
11070,10371,1.29,0.9355
10372,10480,0.62,0.9688
10480,10372,0.62,0.9688
10372,10475,0.86,0.9568
10475,10372,0.86,0.9568
10372,1746,0.95,0.9523
1746,10372,0.95,0.9523
10372,9921,1.04,0.9479
9921,10372,1.04,0.9479
10372,9949,1.06,0.9472
9949,10372,1.06,0.9472
10372,5574,1.06,0.9469
5574,10372,1.06,0.9469
10373,13048,5.52,0.7238
13048,10373,5.52,0.7238
10373,13442,6.08,0.6961
13442,10373,6.08,0.6961
10373,12994,6.36,0.6818
12994,10373,6.36,0.6818
10373,10222,7.28,0.6359
10222,10373,7.28,0.6359
10373,10696,7.53,0.6236
10696,10373,7.53,0.6236
10374,13212,0.35,0.9824
13212,10374,0.35,0.9824
10374,11234,1.39,0.9304
11234,10374,1.39,0.9304
10374,13355,3.87,0.8067
13355,10374,3.87,0.8067
10374,745,5.57,0.7217
745,10374,5.57,0.7217
10375,12583,4.26,0.7868
12583,10375,4.26,0.7868
10375,10460,4.51,0.7743
10460,10375,4.51,0.7743
10376,12142,2.19,0.8904
12142,10376,2.19,0.8904
10377,10682,1.25,0.9374
10682,10377,1.25,0.9374
10377,12234,1.84,0.908
12234,10377,1.84,0.908
10377,13037,3.46,0.827
13037,10377,3.46,0.827
10377,10861,3.98,0.8008
10861,10377,3.98,0.8008
10377,8164,5.88,0.7059
8164,10377,5.88,0.7059
10378,11684,0.47,0.9763
11684,10378,0.47,0.9763
10378,13279,0.83,0.9585
13279,10378,0.83,0.9585
10378,10380,1.44,0.9278
10380,10378,1.44,0.9278
10378,10118,1.58,0.9209
10118,10378,1.58,0.9209
10379,12861,1.51,0.9243
12861,10379,1.51,0.9243
10379,12610,2.1,0.8949
12610,10379,2.1,0.8949
10379,12986,2.39,0.8807
12986,10379,2.39,0.8807
10379,7185,2.39,0.8804
7185,10379,2.39,0.8804
10379,160,2.43,0.8783
160,10379,2.43,0.8783
10380,13279,0.66,0.9671
13279,10380,0.66,0.9671
10380,12956,0.73,0.9636
12956,10380,0.73,0.9636
10381,11510,0.9,0.9552
11510,10381,0.9,0.9552
10381,13386,1.95,0.9024
13386,10381,1.95,0.9024
10381,13014,1.98,0.9009
13014,10381,1.98,0.9009
10381,2766,2.68,0.8662
2766,10381,2.68,0.8662
10381,188,2.9,0.8551
188,10381,2.9,0.8551
10381,10161,2.97,0.8515
10161,10381,2.97,0.8515
10381,10916,3.1,0.8451
10916,10381,3.1,0.8451
10382,12899,0.5,0.9751
12899,10382,0.5,0.9751
10382,10483,1.2,0.9401
10483,10382,1.2,0.9401
10382,13257,1.45,0.9276
13257,10382,1.45,0.9276
10382,10504,1.71,0.9145
10504,10382,1.71,0.9145
10382,10426,1.84,0.908
10426,10382,1.84,0.908
10383,13030,1.47,0.9263
13030,10383,1.47,0.9263
10383,2024,1.47,0.9263
2024,10383,1.47,0.9263
10383,1371,1.95,0.9026
1371,10383,1.95,0.9026
10383,13556,1.96,0.9021
13556,10383,1.96,0.9021
10384,12340,1.06,0.9468
12340,10384,1.06,0.9468
10384,12015,1.66,0.9169
12015,10384,1.66,0.9169
10384,12175,2.72,0.864
12175,10384,2.72,0.864
10384,11037,2.98,0.8508
11037,10384,2.98,0.8508
10384,1912,3.15,0.8425
1912,10384,3.15,0.8425
10385,10668,0.04,0.9978
10668,10385,0.04,0.9978
10385,13423,0.81,0.9594
13423,10385,0.81,0.9594
10385,13208,1.57,0.9214
13208,10385,1.57,0.9214
10385,13157,1.58,0.9211
13157,10385,1.58,0.9211
10386,10500,1.63,0.9186
10500,10386,1.63,0.9186
10386,1710,1.75,0.9126
1710,10386,1.75,0.9126
10386,13156,2.28,0.8858
13156,10386,2.28,0.8858
10387,11009,0.22,0.989
11009,10387,0.22,0.989
10387,12273,0.42,0.9791
12273,10387,0.42,0.9791
10387,12496,0.57,0.9714
12496,10387,0.57,0.9714
10387,11291,0.73,0.9634
11291,10387,0.73,0.9634
10387,10623,0.73,0.9633
10623,10387,0.73,0.9633
10388,10481,0.73,0.9633
10481,10388,0.73,0.9633
10389,11553,0.58,0.9712
11553,10389,0.58,0.9712
10389,11289,0.79,0.9607
11289,10389,0.79,0.9607
10389,7910,1.02,0.9489
7910,10389,1.02,0.9489
10389,1171,1.26,0.9372
1171,10389,1.26,0.9372
10389,8151,1.31,0.9347
8151,10389,1.31,0.9347
10390,10714,0.23,0.9887
10714,10390,0.23,0.9887
10390,10398,0.46,0.9771
10398,10390,0.46,0.9771
10391,11521,0.92,0.9538
11521,10391,0.92,0.9538
10391,11909,1.3,0.9349
11909,10391,1.3,0.9349
10391,11370,1.33,0.9337
11370,10391,1.33,0.9337
10391,12237,1.52,0.9241
12237,10391,1.52,0.9241
10392,10599,1.92,0.9042
10599,10392,1.92,0.9042
10392,10687,2.83,0.8584
10687,10392,2.83,0.8584
10392,7521,4.4,0.7799
7521,10392,4.4,0.7799
10392,10540,4.56,0.7718
10540,10392,4.56,0.7718
10392,422,4.6,0.7699
422,10392,4.6,0.7699
10393,10792,0.58,0.9708
10792,10393,0.58,0.9708
10393,11691,3.82,0.8091
11691,10393,3.82,0.8091
10393,10248,4.7,0.7649
10248,10393,4.7,0.7649
10393,12090,4.97,0.7517
12090,10393,4.97,0.7517
10394,10353,1.32,0.9339
10353,10394,1.32,0.9339
10394,10409,1.35,0.9326
10409,10394,1.35,0.9326
10394,10204,1.44,0.9278
10204,10394,1.44,0.9278
10394,10217,1.47,0.9264
10217,10394,1.47,0.9264
10395,12366,0.34,0.9828
12366,10395,0.34,0.9828
10395,10450,1.38,0.9311
10450,10395,1.38,0.9311
10396,10496,1.98,0.9011
10496,10396,1.98,0.9011
10396,12586,2.39,0.8805
12586,10396,2.39,0.8805
10396,12266,2.88,0.8562
12266,10396,2.88,0.8562
10396,11507,4.44,0.7778
11507,10396,4.44,0.7778
10396,11798,5.85,0.7073
11798,10396,5.85,0.7073
10396,1817,6.33,0.6836
1817,10396,6.33,0.6836
10396,2629,7.01,0.6497
2629,10396,7.01,0.6497
10397,10799,0.37,0.9815
10799,10397,0.37,0.9815
10397,11761,0.45,0.9776
11761,10397,0.45,0.9776
10398,10714,0.26,0.9871
